14, 675, 375, 10.09.2021, 361, 27.08.2021
15, 875, 375, 10.09.2021, 361, 27.08.2021
16, 755, 375, 10.09.2021, 352, 18.08.2021
17, 125, 375, 10.09.2021, 352, 18.08.2021
18, 375, 375, 10.09.2021, 352, 18.08.2021
19, 475, 375, 10.09.2021, 352, 18.08.2021
20, 250, 375, 10.09.2021, 352, 18.08.2021
21, 200, 375, 10.09.2021, 352, 18.08.2021
22, 325, 375, 10.09.2021, 352, 18.08.2021
9, 675, 382, 17.09.2021, 332, 29.07.2021
11, 930, 382, 17.09.2021, 332, 29.07.2021
12, 700, 382, 17.09.2021, 332, 29.07.2021
13, 955, 382, 17.09.2021, 368, 03.09.2021
14, 675, 382, 17.09.2021, 368, 03.09.2021
15, 875, 382, 17.09.2021, 368, 03.09.2021
16, 755, 382, 17.09.2021, 359, 25.08.2021
17, 125, 382, 17.09.2021, 359, 25.08.2021
18, 375, 382, 17.09.2021, 359, 25.08.2021
19, 475, 382, 17.09.2021, 359, 25.08.2021
20, 250, 382, 17.09.2021, 359, 25.08.2021
21, 200, 382, 17.09.2021, 359, 25.08.2021
22, 325, 382, 17.09.2021, 359, 25.08.2021
9, 639, 389, 24.09.2021, 340, 06.08.2021
11, 858, 389, 24.09.2021, 340, 06.08.2021
12, 655, 389, 24.09.2021, 340, 06.08.2021
13, 873, 389, 24.09.2021, 375, 10.09.2021
14, 639, 389, 24.09.2021, 375, 10.09.2021
15, 824, 389, 24.09.2021, 375, 10.09.2021
16, 689, 389, 24.09.2021, 366, 01.09.2021
17, 118, 389, 24.09.2021, 366, 01.09.2021
18, 353, 389, 24.09.2021, 366, 01.09.2021
19, 455, 389, 24.09.2021, 366, 01.09.2021
20, 235, 389, 24.09.2021, 366, 01.09.2021
21, 184, 389, 24.09.2021, 366, 01.09.2021
22, 302, 389, 24.09.2021, 366, 01.09.2021
9, 500, 396, 01.10.2021, 347, 13.08.2021
10, 500, 396, 01.10.2021, 347, 13.08.2021
11, 500, 396, 01.10.2021, 347, 13.08.2021
12, 500, 396, 01.10.2021, 347, 13.08.2021
13, 500, 396, 01.10.2021, 382, 17.09.2021
14, 350, 396, 01.10.2021, 382, 17.09.2021
15, 455, 396, 01.10.2021, 382, 17.09.2021
16, 395, 396, 01.10.2021, 373, 08.09.2021
17, 75, 396, 01.10.2021, 373, 08.09.2021
18, 195, 396, 01.10.2021, 373, 08.09.2021
19, 245, 396, 01.10.2021, 373, 08.09.2021
20, 130, 396, 01.10.2021, 373, 08.09.2021
21, 105, 396, 01.10.2021, 373, 08.09.2021
22, 170, 396, 01.10.2021, 373, 08.09.2021
9, 500, 403, 08.10.2021, 354, 20.08.2021
11, 500, 403, 08.10.2021, 354, 20.08.2021
12, 500, 403, 08.10.2021, 354, 20.08.2021
13, 500, 403, 08.10.2021, 389, 24.09.2021
14, 350, 403, 08.10.2021, 389, 24.09.2021
15, 455, 403, 08.10.2021, 389, 24.09.2021
16, 395, 403, 08.10.2021, 380, 15.09.2021
17, 75, 403, 08.10.2021, 380, 15.09.2021
18, 195, 403, 08.10.2021, 380, 15.09.2021
19, 245, 403, 08.10.2021, 380, 15.09.2021
20, 130, 403, 08.10.2021, 380, 15.09.2021
21, 105, 403, 08.10.2021, 380, 15.09.2021
22, 170, 403, 08.10.2021, 380, 15.09.2021
9, 500, 410, 15.10.2021, 361, 27.08.2021
11, 500, 410, 15.10.2021, 361, 27.08.2021
12, 500, 410, 15.10.2021, 361, 27.08.2021
13, 500, 410, 15.10.2021, 396, 01.10.2021
14, 350, 410, 15.10.2021, 396, 01.10.2021
15, 455, 410, 15.10.2021, 396, 01.10.2021
16, 395, 410, 15.10.2021, 387, 22.09.2021
17, 75, 410, 15.10.2021, 387, 22.09.2021
18, 195, 410, 15.10.2021, 387, 22.09.2021
19, 245, 410, 15.10.2021, 387, 22.09.2021
20, 130, 410, 15.10.2021, 387, 22.09.2021
21, 105, 410, 15.10.2021, 387, 22.09.2021
22, 170, 410, 15.10.2021, 387, 22.09.2021
11, 500, 417, 22.10.2021, 368, 03.09.2021
13, 500, 417, 22.10.2021, 403, 08.10.2021
14, 350, 417, 22.10.2021, 403, 08.10.2021
15, 455, 417, 22.10.2021, 403, 08.10.2021
16, 395, 417, 22.10.2021, 393, 28.09.2021
17, 75, 417, 22.10.2021, 393, 28.09.2021
18, 195, 417, 22.10.2021, 393, 28.09.2021
19, 245, 417, 22.10.2021, 393, 28.09.2021
20, 130, 417, 22.10.2021, 393, 28.09.2021
21, 105, 417, 22.10.2021, 393, 28.09.2021
22, 170, 417, 22.10.2021, 393, 28.09.2021
9, 500, 424, 29.10.2021, 374, 09.09.2021
11, 500, 424, 29.10.2021, 374, 09.09.2021
12, 500, 424, 29.10.2021, 374, 09.09.2021
13, 551, 424, 29.10.2021, 410, 15.10.2021
14, 400, 424, 29.10.2021, 410, 15.10.2021
15, 533, 424, 29.10.2021, 410, 15.10.2021
16, 435, 424, 29.10.2021, 400, 05.10.2021
17, 75, 424, 29.10.2021, 400, 05.10.2021
18, 226, 424, 29.10.2021, 400, 05.10.2021
19, 284, 424, 29.10.2021, 400, 05.10.2021
20, 145, 424, 29.10.2021, 400, 05.10.2021
21, 116, 424, 29.10.2021, 400, 05.10.2021
22, 197, 424, 29.10.2021, 400, 05.10.2021
9, 500, 431, 05.11.2021, 377, 12.09.2021
10, 500, 431, 05.11.2021, 377, 12.09.2021
11, 630, 431, 05.11.2021, 377, 12.09.2021
12, 500, 431, 05.11.2021, 377, 12.09.2021
13, 665, 431, 05.11.2021, 416, 21.10.2021
14, 470, 431, 05.11.2021, 416, 21.10.2021
15, 605, 431, 05.11.2021, 416, 21.10.2021
16, 525, 431, 05.11.2021, 408, 13.10.2021
17, 75, 431, 05.11.2021, 408, 13.10.2021
18, 260, 431, 05.11.2021, 408, 13.10.2021
19, 330, 431, 05.11.2021, 408, 13.10.2021
20, 175, 431, 05.11.2021, 408, 13.10.2021
21, 140, 431, 05.11.2021, 408, 13.10.2021
22, 225, 431, 05.11.2021, 408, 13.10.2021
9, 500, 438, 12.11.2021, 381, 16.09.2021
11, 645, 438, 12.11.2021, 381, 16.09.2021
12, 500, 438, 12.11.2021, 381, 16.09.2021
13, 665, 438, 12.11.2021, 423, 28.10.2021
14, 470, 438, 12.11.2021, 423, 28.10.2021
15, 605, 438, 12.11.2021, 423, 28.10.2021
16, 525, 438, 12.11.2021, 414, 19.10.2021
17, 75, 438, 12.11.2021, 414, 19.10.2021
18, 260, 438, 12.11.2021, 414, 19.10.2021
19, 330, 438, 12.11.2021, 414, 19.10.2021
20, 175, 438, 12.11.2021, 414, 19.10.2021
21, 140, 438, 12.11.2021, 414, 19.10.2021
22, 225, 438, 12.11.2021, 414, 19.10.2021
9, 500, 445, 19.11.2021, 389, 24.09.2021
11, 645, 445, 19.11.2021, 389, 24.09.2021
12, 500, 445, 19.11.2021, 389, 24.09.2021
13, 665, 445, 19.11.2021, 431, 05.11.2021
14, 470, 445, 19.11.2021, 431, 05.11.2021
15, 605, 445, 19.11.2021, 431, 05.11.2021
16, 525, 445, 19.11.2021, 421, 26.10.2021
17, 75, 445, 19.11.2021, 421, 26.10.2021
18, 260, 445, 19.11.2021, 421, 26.10.2021
19, 330, 445, 19.11.2021, 421, 26.10.2021
20, 175, 445, 19.11.2021, 421, 26.10.2021
21, 140, 445, 19.11.2021, 421, 26.10.2021
22, 225, 445, 19.11.2021, 421, 26.10.2021
9, 500, 452, 26.11.2021, 403, 08.10.2021
10, 500, 452, 26.11.2021, 403, 08.10.2021
11, 551, 452, 26.11.2021, 403, 08.10.2021
12, 500, 452, 26.11.2021, 403, 08.10.2021
13, 555, 452, 26.11.2021, 438, 12.11.2021
14, 406, 452, 26.11.2021, 438, 12.11.2021
15, 523, 452, 26.11.2021, 438, 12.11.2021
16, 435, 452, 26.11.2021, 429, 03.11.2021
17, 75, 452, 26.11.2021, 429, 03.11.2021
18, 216, 452, 26.11.2021, 429, 03.11.2021
19, 306, 452, 26.11.2021, 429, 03.11.2021
20, 145, 452, 26.11.2021, 429, 03.11.2021
21, 120, 452, 26.11.2021, 429, 03.11.2021
22, 191, 452, 26.11.2021, 429, 03.11.2021
11, 500, 459, 03.12.2021, 410, 15.10.2021
12, 500, 459, 03.12.2021, 410, 15.10.2021
13, 455, 459, 03.12.2021, 445, 19.11.2021
14, 320, 459, 03.12.2021, 445, 19.11.2021
15, 415, 459, 03.12.2021, 445, 19.11.2021
16, 360, 459, 03.12.2021, 436, 10.11.2021
17, 75, 459, 03.12.2021, 436, 10.11.2021
18, 180, 459, 03.12.2021, 436, 10.11.2021
19, 220, 459, 03.12.2021, 436, 10.11.2021
20, 120, 459, 03.12.2021, 436, 10.11.2021
21, 95, 459, 03.12.2021, 436, 10.11.2021
22, 155, 459, 03.12.2021, 436, 10.11.2021
9, 500, 466, 10.12.2021, 417, 22.10.2021
11, 500, 466, 10.12.2021, 417, 22.10.2021
13, 455, 466, 10.12.2021, 452, 26.11.2021
14, 320, 466, 10.12.2021, 452, 26.11.2021
15, 415, 466, 10.12.2021, 452, 26.11.2021
16, 360, 466, 10.12.2021, 443, 17.11.2021
17, 75, 466, 10.12.2021, 443, 17.11.2021
18, 180, 466, 10.12.2021, 443, 17.11.2021
19, 220, 466, 10.12.2021, 443, 17.11.2021
20, 120, 466, 10.12.2021, 443, 17.11.2021
21, 95, 466, 10.12.2021, 443, 17.11.2021
22, 155, 466, 10.12.2021, 443, 17.11.2021
9, 500, 473, 17.12.2021, 424, 29.10.2021
11, 500, 473, 17.12.2021, 424, 29.10.2021
12, 500, 473, 17.12.2021, 424, 29.10.2021
13, 455, 473, 17.12.2021, 459, 03.12.2021
14, 320, 473, 17.12.2021, 459, 03.12.2021
15, 415, 473, 17.12.2021, 459, 03.12.2021
16, 360, 473, 17.12.2021, 449, 23.11.2021
17, 75, 473, 17.12.2021, 449, 23.11.2021
18, 180, 473, 17.12.2021, 449, 23.11.2021
19, 220, 473, 17.12.2021, 449, 23.11.2021
20, 120, 473, 17.12.2021, 449, 23.11.2021
21, 95, 473, 17.12.2021, 449, 23.11.2021
22, 155, 473, 17.12.2021, 449, 23.11.2021
11, 500, 480, 24.12.2021, 431, 05.11.2021
12, 500, 480, 24.12.2021, 431, 05.11.2021
13, 455, 480, 24.12.2021, 466, 10.12.2021
14, 320, 480, 24.12.2021, 466, 10.12.2021
15, 415, 480, 24.12.2021, 466, 10.12.2021
16, 360, 480, 24.12.2021, 455, 29.11.2021
17, 75, 480, 24.12.2021, 455, 29.11.2021
18, 180, 480, 24.12.2021, 455, 29.11.2021
19, 220, 480, 24.12.2021, 455, 29.11.2021
20, 120, 480, 24.12.2021, 455, 29.11.2021
21, 95, 480, 24.12.2021, 455, 29.11.2021
22, 155, 480, 24.12.2021, 455, 29.11.2021
